,Year_Month,Temperature_Day,temperatures_Night,Pressure,Wind Speed,PRECIPITATION_periode,PRECIPITATION,Elevation Dimension,Ceiling Height Dimension,Distance Dimension,Wind Direction,Temperature_Day_max,Temperature_Day_min,temperatures_Night_max,temperatures_Night_min,Pressure_max,Pressure_min,Wind Speed_max,Wind Speed_min,Year,Month
309,1987-01-01,16.8,13.1,1018.35,3.6,1559.0,26.85,45.0,6000.0,10000.0,ENE,30.7,13.6,20.7,5.0,1029.9,1006.6,13.4,0.5,1987,January
310,1987-02-01,16.8,12.6,1019.8,3.6,1392.0,5.65,45.0,22000.0,10000.0,NE,27.5,10.5,26.0,6.0,1028.1,1005.5,10.3,1.0,1987,February
311,1987-03-01,19.8,14.0,1018.05,3.85,1399.0,9.85,45.0,22000.0,10000.0,NE,31.3,11.2,21.5,7.2,1025.9,1005.0,12.3,1.0,1987,March
312,1987-04-01,20.65,15.8,1016.8,4.1,1246.0,0.11,45.0,7500.0,10000.0,NE,33.5,16.4,23.4,7.3,1028.1,1005.0,23.6,1.0,1987,April
313,1987-05-01,21.5,16.9,1015.7,4.1,1312.0,0.01,45.0,22000.0,10000.0,NE,31.7,19.0,21.0,10.3,1023.2,1010.3,7.7,1.0,1987,May
314,1987-06-01,23.5,19.0,1017.5,4.1,1334.0,4.68,45.0,22000.0,10000.0,NNE,31.4,20.5,22.7,14.0,1023.4,1011.4,10.3,2.1,1987,June
315,1987-07-01,24.1,20.8,1015.0,4.1,1266.0,0.0,45.0,22000.0,10000.0,NNE,32.6,21.5,25.6,15.4,1018.5,1009.4,8.2,1.5,1987,July
316,1987-08-01,25.0,21.0,1014.3,4.1,1250.0,0.01,45.0,22000.0,10000.0,NNE,40.8,21.0,31.0,15.7,1018.7,1008.5,8.2,1.5,1987,August
317,1987-09-01,27.6,22.2,1015.3,4.1,1200.0,0.06,45.0,22000.0,10000.0,NE,40.4,22.0,32.3,18.4,1019.5,1009.9,7.2,1.0,1987,September
318,1987-10-01,22.2,18.0,1016.1,4.1,1290.0,5.91,45.0,22000.0,10000.0,NE,27.5,15.7,22.0,12.5,1023.2,1009.5,22.6,1.5,1987,October
319,1987-11-01,19.05,14.9,1018.6,3.1,1374.0,6.66,45.0,22000.0,10000.0,NE,25.5,15.3,20.7,7.7,1025.6,1004.2,21.1,1.5,1987,November
320,1987-12-01,17.8,13.5,1021.3,3.1,1436.0,23.44,45.0,22000.0,10000.0,NE,24.1,14.0,17.7,7.6,1033.2,1002.7,13.9,0.0,1987,December
321,1988-01-01,16.0,11.4,1023.7,3.1,1544.0,21.54,45.0,22000.0,10000.0,NE,21.2,10.5,15.0,4.5,1030.6,1008.5,11.3,0.0,1988,January
322,1988-02-01,16.3,11.7,1017.2,3.1,1502.0,34.58,45.0,22000.0,10000.0,NE,23.4,9.7,17.7,2.9,1029.8,1006.8,11.3,1.0,1988,February
323,1988-03-01,20.0,12.9,1020.85,4.1,1380.0,1.66,45.0,22000.0,10000.0,NE,26.8,12.5,19.0,4.8,1029.8,1002.9,10.3,1.0,1988,March
324,1988-04-01,19.5,13.3,1015.5,3.1,1238.0,0.06,45.0,22000.0,10000.0,NE,30.0,12.8,20.0,8.5,1022.5,1008.6,8.7,0.0,1988,April
325,1988-05-01,20.4,16.2,1015.8,3.6,1468.0,0.16,45.0,22000.0,10000.0,NNE,25.7,15.7,20.4,9.7,1019.8,1005.2,10.3,0.0,1988,May
326,1988-06-01,22.0,17.95,1015.9,3.1,1320.0,0.48,45.0,22000.0,10000.0,W,27.6,18.0,21.5,14.2,1019.2,1007.4,8.2,0.0,1988,June
327,1988-07-01,26.5,21.25,1014.6,4.1,1238.0,0.0,45.0,22000.0,10000.0,NNE,41.3,21.3,34.8,15.0,1020.8,1007.3,18.5,0.0,1988,July
328,1988-08-01,26.5,21.4,1013.7,4.1,1296.0,14.7,45.0,22000.0,10000.0,NNE,42.0,20.0,35.9,15.6,1018.2,1004.9,9.3,1.0,1988,August
329,1988-09-01,25.1,20.5,1014.4,2.1,1290.0,9.43,45.0,22000.0,10000.0,ENE,41.5,17.5,33.2,13.8,1018.8,1008.9,9.3,0.0,1988,September
330,1988-10-01,21.6,17.9,1014.6,2.1,1392.0,0.1,45.0,22000.0,10000.0,ENE,33.0,17.5,22.3,11.8,1020.8,1004.7,11.3,0.0,1988,October
331,1988-11-01,20.0,16.45,1014.65,3.1,1721.0,2.74,45.0,22000.0,10000.0,W,25.3,14.8,20.3,7.7,1024.3,1006.4,16.4,0.0,1988,November
332,1988-12-01,17.0,9.0,1024.25,2.1,1408.0,0.03,45.0,22000.0,10000.0,ENE,21.6,14.2,15.1,3.6,1029.1,1015.1,6.2,0.0,1988,December
333,1989-01-01,15.8,9.4,1025.8,3.1,1394.0,0.7,45.0,22000.0,10000.0,ENE,20.3,12.0,14.3,3.6,1036.6,1012.4,8.2,0.0,1989,January
334,1989-02-01,17.2,11.95,1022.5,3.1,1396.0,17.28,45.0,22000.0,10000.0,NE,23.2,13.0,17.6,4.4,1031.2,1013.2,9.3,1.0,1989,February
335,1989-03-01,19.5,12.55,1017.1,4.1,1406.0,10.58,45.0,22000.0,10000.0,NE,28.8,12.8,18.8,6.1,1022.5,1007.4,8.2,1.5,1989,March
336,1989-04-01,18.15,13.4,1015.7,5.1,1374.0,6.2,45.0,22000.0,10000.0,NNE,27.0,10.0,17.8,5.9,1026.4,1004.8,13.9,1.5,1989,April
337,1989-05-01,21.1,16.5,1015.0,4.1,1340.0,0.03,45.0,22000.0,10000.0,W,35.2,17.5,28.5,10.5,1020.5,1006.4,10.3,1.0,1989,May
338,1989-06-01,22.5,18.4,1017.1,4.6,724.0,0.0,45.0,22000.0,10000.0,W,25.5,0.7,29.2,12.8,1019.2,1011.1,29.8,1.5,1989,June
339,1989-07-01,25.0,21.7,1015.25,5.1,1172.0,10.58,45.0,22000.0,10000.0,W,35.5,20.6,29.9,16.4,1019.3,1010.7,13.9,1.0,1989,July
340,1989-08-01,27.3,22.7,1014.3,5.1,1190.0,0.01,45.0,22000.0,10000.0,N,34.2,23.0,30.7,17.5,1017.7,1008.4,15.9,1.0,1989,August
341,1989-09-01,24.4,20.75,1014.35,4.1,1202.0,0.0,45.0,22000.0,10000.0,NNE,36.5,20.2,30.7,14.8,1019.9,1005.1,8.2,1.0,1989,September
342,1989-10-01,23.0,19.5,1015.8,3.6,1368.0,10.93,45.0,22000.0,10000.0,ENE,36.8,18.3,28.2,12.5,1023.2,1008.3,44.7,0.0,1989,October
343,1989-11-01,19.0,15.7,1014.55,4.1,1430.0,14.26,45.0,6000.0,10000.0,ENE,24.8,12.8,19.0,11.0,1022.7,1001.4,10.3,1.0,1989,November
344,1989-12-01,18.5,15.0,1015.8,4.1,1776.0,6.78,45.0,3000.0,10000.0,WSW,23.5,14.0,19.7,8.6,1027.7,996.2,14.4,0.0,1989,December
345,1990-01-01,15.5,9.15,1024.65,3.1,1406.0,0.25,45.0,22000.0,10000.0,ENE,19.0,12.3,17.0,4.8,1032.6,1011.7,7.2,1.0,1990,January
346,1990-02-01,19.7,12.0,1022.5,3.6,1150.0,0.01,45.0,22000.0,10000.0,ENE,26.3,12.0,18.8,7.3,1030.0,1015.4,10.8,0.0,1990,February
347,1990-03-01,19.85,14.2,1020.5,3.6,1374.0,0.26,45.0,22000.0,10000.0,ENE,26.6,14.5,19.0,8.8,1029.7,1004.3,12.9,0.0,1990,March
348,1990-04-01,18.8,14.3,1015.15,5.7,1629.0,11.66,45.0,22000.0,10000.0,NNE,25.7,14.5,17.5,7.8,1024.0,1005.2,13.4,1.0,1990,April
349,1990-05-01,21.45,17.4,1014.7,4.1,1270.0,10.19,45.0,22000.0,10000.0,NNE,32.2,17.8,25.7,12.4,1019.4,1008.0,9.8,0.0,1990,May
350,1990-06-01,23.0,18.8,1016.6,5.1,1190.0,10.51,45.0,22000.0,10000.0,NNE,28.2,19.7,21.7,14.2,1020.9,1009.9,12.9,0.0,1990,June
351,1990-07-01,25.9,20.8,1015.2,4.6,1248.0,15.55,45.0,22000.0,10000.0,NE,36.7,19.5,29.5,16.5,1019.8,1009.8,9.3,0.0,1990,July
352,1990-08-01,28.1,22.4,1015.7,5.1,1302.0,0.0,45.0,22000.0,10000.0,NE,42.7,21.0,31.7,17.7,1019.0,1009.1,9.8,1.0,1990,August
353,1990-09-01,24.0,21.45,1015.8,3.6,1316.0,9.34,45.0,22000.0,10000.0,W,34.7,21.0,28.0,16.6,1020.2,1008.5,8.7,0.0,1990,September
354,1990-10-01,22.3,18.15,1016.6,4.1,1518.0,4.61,45.0,22000.0,10000.0,ENE,29.5,19.4,22.3,12.2,1020.4,1011.1,9.3,0.0,1990,October
355,1990-11-01,19.2,14.65,1016.5,3.6,1312.0,18.0,45.0,22000.0,10000.0,ENE,28.3,15.6,19.8,7.5,1026.1,1009.9,9.3,0.0,1990,November
356,1990-12-01,16.7,12.2,1016.6,3.6,1936.0,11.25,45.0,22000.0,10000.0,NE,28.0,11.8,18.5,6.5,1030.2,1004.8,10.3,0.0,1990,December
357,1991-01-01,16.2,9.3,1024.05,3.1,1396.0,0.18,45.0,22000.0,10000.0,ENE,21.5,13.1,16.8,3.8,1030.7,1012.7,10.3,0.0,1991,January
358,1991-02-01,15.5,10.0,1021.1,4.1,1424.0,0.66,45.0,22000.0,10000.0,NE,20.2,12.3,14.6,4.9,1027.7,992.5,15.4,0.0,1991,February
359,1991-03-01,16.75,13.4,1015.5,4.1,1940.0,10.07,45.0,9000.0,10000.0,ENE,24.9,11.5,16.8,7.3,1025.1,991.6,18.0,0.0,1991,March
360,1991-04-01,18.4,13.7,1015.95,4.1,1641.0,13.7,45.0,22000.0,10000.0,NE,29.6,15.6,20.0,7.7,1026.0,1009.9,10.8,0.0,1991,April
361,1991-05-01,20.25,15.55,1016.1,4.6,1454.0,0.0,45.0,22000.0,10000.0,NE,35.0,16.8,27.0,7.2,1021.1,1007.8,9.8,0.0,1991,May
362,1991-06-01,22.7,18.5,1016.2,4.6,1474.0,0.03,45.0,22000.0,10000.0,NNE,34.0,20.0,24.7,14.5,1020.4,1008.5,8.2,0.0,1991,June
363,1991-07-01,24.5,20.6,1015.0,4.6,1350.0,0.0,45.0,22000.0,10000.0,NNE,43.0,18.5,27.0,15.2,1021.6,1009.5,13.4,0.0,1991,July
364,1991-08-01,25.2,21.4,1014.9,4.1,1362.0,0.0,45.0,22000.0,10000.0,NNE,34.5,19.7,25.5,15.5,1019.8,1009.0,9.3,0.0,1991,August
365,1991-09-01,24.55,20.8,1016.0,4.1,1084.0,0.23,45.0,22000.0,10000.0,NE,34.8,19.4,25.6,13.5,1021.3,1010.0,10.3,0.0,1991,September
366,1991-10-01,21.25,17.2,1016.25,4.1,1174.0,0.76,45.0,22000.0,10000.0,ENE,29.2,15.5,21.7,11.3,1020.4,1005.9,41.1,0.0,1991,October
367,1991-11-01,19.4,13.45,1020.0,4.1,1322.0,9.99,45.0,22000.0,10000.0,ENE,29.5,14.3,20.2,3.0,1025.1,1010.6,10.3,0.0,1991,November
368,1991-12-01,17.9,11.85,1023.7,3.6,1616.0,0.15,45.0,22000.0,10000.0,ENE,24.4,14.3,23.4,5.2,1030.7,1003.0,12.3,0.0,1991,December
369,1992-01-01,17.0,9.0,1021.2,3.1,1412.0,17.47,45.0,22000.0,10000.0,ENE,25.2,13.5,19.4,3.5,1030.8,1013.5,7.7,0.0,1992,January
370,1992-02-01,18.25,13.05,1021.45,3.6,1502.0,7.76,45.0,22000.0,10000.0,ENE,27.6,15.5,19.4,6.4,1029.6,1013.0,8.7,0.0,1992,February
371,1992-03-01,18.8,13.8,1020.8,4.6,1725.0,0.25,45.0,22000.0,10000.0,ENE,27.0,14.6,18.5,7.0,1026.0,1011.4,8.7,0.0,1992,March
372,1992-04-01,22.0,15.2,1016.3,5.7,1476.0,10.2,45.0,22000.0,10000.0,NE,32.4,14.3,25.0,9.6,1022.9,1007.9,19.0,0.0,1992,April
373,1992-05-01,21.4,17.4,1015.1,4.6,1496.0,4.38,45.0,22000.0,10000.0,W,36.5,18.2,30.0,9.7,1019.0,1006.9,11.8,0.0,1992,May
374,1992-06-01,21.5,18.05,1017.0,4.6,1604.0,0.12,45.0,22000.0,10000.0,NNE,27.0,18.7,21.8,13.0,1021.5,1008.3,9.8,0.0,1992,June
375,1992-07-01,24.4,20.6,1015.0,4.6,1418.0,0.0,45.0,22000.0,10000.0,NNE,33.6,21.4,26.8,18.7,1019.7,1010.0,16.4,0.0,1992,July
376,1992-08-01,25.5,21.2,1015.9,4.6,1514.0,0.01,45.0,22000.0,10000.0,NNE,36.0,20.9,36.4,15.7,1020.3,1010.0,10.8,0.0,1992,August
377,1992-09-01,25.0,20.5,1016.7,4.6,1426.0,0.0,45.0,22000.0,10000.0,NE,35.5,19.4,28.0,12.9,1020.8,1011.1,10.8,0.0,1992,September
378,1992-10-01,20.6,17.4,1015.6,4.1,1648.0,21.82,45.0,22000.0,10000.0,NNE,26.3,17.2,21.2,11.5,1025.6,1006.6,12.9,0.0,1992,October
379,1992-11-01,19.2,13.15,1023.2,3.6,1494.0,4.33,45.0,22000.0,10000.0,ENE,27.5,13.5,18.0,6.8,1029.2,1016.1,10.8,0.0,1992,November
380,1992-12-01,17.0,13.35,1017.2,3.6,1794.0,22.26,45.0,22000.0,10000.0,ENE,21.4,14.1,17.6,6.9,1025.9,1009.3,9.3,0.0,1992,December
381,1993-01-01,16.2,8.65,1027.1,3.1,1616.0,17.06,45.0,22000.0,10000.0,ENE,20.2,10.3,14.5,4.0,1032.4,1009.7,11.8,0.0,1993,January
382,1993-02-01,17.0,10.8,1019.4,3.1,1558.0,19.93,45.0,22000.0,10000.0,ENE,25.8,13.5,18.3,7.2,1026.0,1007.6,7.7,0.0,1993,February
383,1993-03-01,18.35,14.2,1017.4,4.1,1778.0,13.72,45.0,22000.0,10000.0,ENE,28.3,13.3,22.7,8.6,1023.2,1007.0,9.8,0.0,1993,March
384,1993-04-01,19.55,14.2,1016.3,4.1,1602.0,0.2,45.0,22000.0,10000.0,NE,25.6,15.9,20.0,8.0,1023.4,1010.7,9.8,0.0,1993,April
385,1993-05-01,20.35,16.5,1015.0,4.1,1602.0,8.86,45.0,22000.0,10000.0,W,24.7,14.0,28.2,11.5,1018.6,1008.4,9.8,0.0,1993,May
386,1993-06-01,22.4,18.5,1016.8,4.6,1400.0,0.0,45.0,22000.0,10000.0,NNE,27.5,15.5,22.2,13.4,1022.0,1009.1,27.8,0.0,1993,June
387,1993-07-01,24.6,21.0,1015.0,4.6,1452.0,0.0,45.0,22000.0,10000.0,NNE,45.5,21.0,36.4,17.3,1019.1,1008.5,9.3,1.5,1993,July
388,1993-08-01,24.1,20.4,1015.7,4.6,1470.0,12.34,45.0,22000.0,10000.0,NNE,38.4,20.2,24.9,15.8,1019.5,1010.1,8.7,0.0,1993,August
389,1993-09-01,23.5,19.35,1016.7,4.6,1346.0,0.0,45.0,22000.0,10000.0,NNE,28.1,20.2,22.5,12.7,1020.6,1012.2,8.7,0.0,1993,September
390,1993-10-01,20.5,17.3,1014.8,4.1,1656.0,1.06,45.0,22000.0,10000.0,ENE,26.0,15.8,24.7,12.0,1022.0,1005.3,12.3,0.0,1993,October
391,1993-11-01,17.7,13.5,1016.0,2.6,1970.0,11.02,45.0,22000.0,10000.0,E,20.5,12.3,19.5,8.0,1027.3,1006.4,14.9,0.0,1993,November
392,1993-12-01,16.7,11.2,1024.05,4.1,1360.0,9.58,45.0,22000.0,10000.0,NE,22.5,9.4,16.8,5.7,1030.0,1015.4,8.7,0.0,1993,December
393,1994-01-01,15.45,9.65,1023.55,3.6,1552.0,0.29,45.0,22000.0,10000.0,NE,20.0,11.4,17.5,4.0,1031.8,1005.3,15.4,0.0,1994,January
394,1994-02-01,17.25,12.0,1021.3,4.1,1500.0,6.42,45.0,22000.0,10000.0,ENE,24.2,13.2,17.3,5.3,1027.6,1011.1,11.8,1.0,1994,February
395,1994-03-01,18.5,12.8,1018.3,4.1,1629.0,4.39,45.0,22000.0,10000.0,ENE,24.8,11.9,22.0,9.0,1027.1,1010.0,9.3,0.0,1994,March
396,1994-04-01,19.5,13.8,1016.1,5.1,1450.0,8.78,45.0,22000.0,10000.0,NE,29.8,15.7,21.5,6.5,1028.5,1007.8,10.3,0.0,1994,April
397,1994-05-01,20.4,17.0,1015.6,4.6,1554.0,33.46,45.0,22000.0,10000.0,W,28.9,17.6,21.0,10.0,1021.3,1007.8,16.4,1.0,1994,May
398,1994-06-01,23.2,19.1,1016.2,4.6,1362.0,3.21,45.0,22000.0,10000.0,NNE,39.0,19.6,25.0,13.8,1021.2,1008.0,10.8,0.0,1994,June
399,1994-07-01,28.2,21.0,1014.2,5.7,1380.0,4.41,45.0,22000.0,10000.0,NE,41.2,21.8,32.5,17.7,1018.1,1010.0,10.8,1.5,1994,July
400,1994-08-01,25.8,20.9,1014.7,5.1,1302.0,0.09,45.0,22000.0,10000.0,NE,34.8,21.6,28.3,18.0,1019.6,1010.9,9.8,1.0,1994,August
401,1994-09-01,24.9,19.1,1015.5,5.1,1404.0,4.25,45.0,22000.0,10000.0,NE,32.8,16.7,23.3,11.6,1020.3,1009.3,9.8,1.0,1994,September
402,1994-10-01,21.8,18.2,1015.1,4.1,1512.0,0.17,45.0,22000.0,10000.0,ENE,29.5,18.5,23.6,14.2,1021.9,1006.5,8.7,0.0,1994,October
403,1994-11-01,20.35,14.45,1019.95,3.1,1416.0,4.53,45.0,22000.0,10000.0,ENE,26.5,16.0,20.0,8.0,1027.4,1011.4,8.2,0.0,1994,November
404,1994-12-01,18.9,12.6,1025.35,4.1,1479.0,0.2,45.0,22000.0,10000.0,ENE,26.6,15.0,21.1,6.7,1031.3,1012.0,10.8,0.0,1994,December
405,1995-01-01,17.55,10.5,1026.45,4.6,1494.0,0.08,45.0,22000.0,10000.0,ENE,23.4,14.5,18.1,4.4,1033.0,1021.0,8.7,0.0,1995,January
406,1995-02-01,18.6,12.35,1024.1,4.6,1368.0,0.25,45.0,22000.0,10000.0,ENE,25.8,11.8,17.7,4.5,1031.2,1011.2,9.8,0.0,1995,February
407,1995-03-01,18.9,14.2,1016.5,4.6,1464.0,0.3,45.0,22000.0,10000.0,ENE,28.4,12.8,23.2,4.5,1028.4,1001.2,20.0,0.0,1995,March
408,1995-04-01,20.3,16.2,1013.5,4.6,1512.0,0.19,45.0,22000.0,10000.0,ENE,28.7,16.7,22.0,8.5,1020.8,1005.0,9.8,0.0,1995,April
409,1995-05-01,23.2,18.1,1015.0,5.1,1464.0,0.08,45.0,22000.0,10000.0,NNE,34.4,17.2,30.1,13.0,1019.4,1008.6,10.8,0.0,1995,May
410,1995-06-01,22.8,18.9,1014.95,4.6,1440.0,0.0,45.0,22000.0,15000.0,NNE,32.0,20.3,23.2,13.9,1019.8,1008.7,8.7,0.0,1995,June
411,1995-07-01,25.6,21.1,1013.7,5.1,1464.0,8.3,45.0,22000.0,10000.0,NNE,37.9,22.2,29.5,16.1,1020.6,1007.2,9.8,1.0,1995,July
412,1995-08-01,26.25,21.6,1014.2,5.1,1488.0,4.09,45.0,22000.0,10000.0,NE,36.0,21.8,28.5,16.0,1018.5,1008.6,9.8,0.0,1995,August
413,1995-09-01,24.45,19.3,1016.2,4.6,1458.0,4.27,45.0,22000.0,10000.0,ENE,30.5,20.4,24.5,5.1,1021.4,1010.5,10.3,0.0,1995,September
414,1995-10-01,23.7,18.95,1016.6,3.6,1434.0,4.48,45.0,22000.0,10000.0,ENE,32.8,18.5,24.4,13.8,1022.2,1009.0,12.9,0.0,1995,October
415,1995-11-01,21.5,17.5,1016.4,4.1,1434.0,14.12,45.0,22000.0,10000.0,ENE,31.0,15.0,21.8,9.9,1026.9,1004.2,10.8,0.0,1995,November
416,1995-12-01,18.7,14.5,1018.2,4.1,1500.0,6.17,45.0,9000.0,10000.0,SW,22.0,12.5,19.2,8.6,1027.5,995.7,17.0,0.0,1995,December
417,1996-01-01,17.4,14.8,1012.8,5.1,1578.0,14.16,45.0,480.0,10000.0,SW,21.5,12.8,19.3,9.7,1023.5,998.8,18.5,0.0,1996,January
418,1996-02-01,16.0,10.8,1019.1,3.6,1422.0,14.57,45.0,22000.0,10000.0,E,23.2,11.4,18.5,5.0,1028.5,1009.5,8.2,0.0,1996,February
419,1996-03-01,18.1,13.4,1012.8,3.6,1452.0,0.68,45.0,22000.0,10000.0,E,26.9,12.0,19.0,6.6,1021.3,1003.9,8.7,0.0,1996,March
420,1996-04-01,19.6,15.0,1014.8,4.1,1383.0,4.76,45.0,22000.0,10000.0,ENE,25.2,17.3,19.8,9.5,1022.5,1007.3,8.7,0.0,1996,April
421,1996-05-01,20.7,17.5,1014.6,5.1,1548.0,0.55,45.0,22000.0,15000.0,W,30.8,17.2,23.0,10.8,1021.4,1007.2,9.8,0.0,1996,May
422,1996-06-01,24.0,20.05,1015.4,4.6,1338.0,13.71,45.0,22000.0,10000.0,NE,31.8,19.8,25.6,14.0,1021.5,1010.1,9.8,1.0,1996,June
423,1996-07-01,25.7,21.0,1015.25,5.1,1488.0,0.0,45.0,22000.0,10000.0,NE,36.0,21.0,27.8,18.3,1020.2,1010.5,8.7,0.0,1996,July
424,1996-08-01,26.2,20.7,1015.7,5.1,1446.0,0.0,45.0,22000.0,15000.0,NE,31.5,21.8,23.3,16.7,1020.0,1009.7,9.8,1.0,1996,August
425,1996-09-01,23.65,19.7,1015.5,4.6,1488.0,8.46,45.0,22000.0,10000.0,E,32.5,18.0,23.5,14.5,1021.2,1006.2,9.8,0.0,1996,September
426,1996-10-01,23.5,17.3,1018.2,5.1,1470.0,0.06,45.0,22000.0,10000.0,E,32.6,17.0,21.5,11.2,1022.8,1009.4,10.8,0.0,1996,October
427,1996-11-01,20.0,14.8,1021.95,5.1,1407.0,4.76,45.0,22000.0,10000.0,E,31.5,15.8,26.5,9.0,1026.0,1002.6,10.8,1.0,1996,November
428,1996-12-01,17.5,14.6,1014.7,5.1,1488.0,21.77,45.0,3600.0,10000.0,SW,22.1,12.5,18.5,8.0,1022.6,997.3,13.9,0.0,1996,December
429,1997-01-01,17.0,12.55,1017.25,3.6,1506.0,1.21,45.0,9000.0,10000.0,E,25.0,12.6,17.6,6.2,1025.5,1003.5,13.9,1.0,1997,January
430,1997-02-01,19.0,13.0,1024.8,5.1,1362.0,0.14,45.0,22000.0,10000.0,E,24.4,6.7,18.5,8.1,1033.2,1018.2,10.8,1.0,1997,February
431,1997-03-01,20.8,13.0,1018.7,3.6,1506.0,0.14,45.0,22000.0,10000.0,E,27.8,15.5,20.2,8.0,1028.3,1003.9,7.7,0.0,1997,March
432,1997-04-01,20.4,16.0,1014.5,4.1,1476.0,4.83,45.0,22000.0,10000.0,E,29.8,16.2,23.3,11.0,1023.7,1003.8,8.7,0.0,1997,April
433,1997-05-01,21.6,17.4,1016.3,4.6,1506.0,4.09,45.0,22000.0,15000.0,E,25.6,18.7,20.5,11.0,1021.6,1008.0,8.2,0.0,1997,May
434,1997-06-01,23.45,19.5,1015.7,5.1,1446.0,0.0,45.0,22000.0,20000.0,NE,27.2,21.0,22.5,14.2,1020.1,1010.3,8.7,1.5,1997,June
435,1997-07-01,24.0,20.5,1016.1,4.1,1482.0,0.07,45.0,22000.0,15000.0,NE,29.0,21.1,23.2,15.0,1021.0,1012.9,12.3,1.5,1997,July
436,1997-08-01,25.5,21.25,1015.7,4.6,1476.0,0.0,45.0,22000.0,10000.0,NE,30.8,21.7,23.6,15.5,1019.1,1011.2,9.8,0.0,1997,August
437,1997-09-01,24.2,21.5,1014.6,4.1,1434.0,0.11,45.0,22000.0,10000.0,W,30.7,18.0,25.0,15.5,1020.7,1009.6,17.5,0.0,1997,September
438,1997-10-01,23.5,19.5,1014.7,4.1,1446.0,0.33,45.0,22000.0,10000.0,E,31.0,19.5,23.1,11.6,1021.4,1007.7,12.9,1.0,1997,October
439,1997-11-01,20.0,15.8,1017.5,3.6,1479.0,4.87,45.0,22000.0,10000.0,E,25.5,16.8,23.2,10.2,1023.5,1004.5,11.8,0.0,1997,November
440,1997-12-01,17.7,12.6,1020.6,4.1,1434.0,5.17,45.0,22000.0,10000.0,E,23.6,13.5,19.5,6.0,1032.2,1007.3,11.8,0.0,1997,December
441,1998-01-01,17.2,11.2,1021.8,3.6,1398.0,18.8,45.0,22000.0,10000.0,E,24.4,13.2,19.5,4.7,1028.8,1000.3,10.8,1.0,1998,January
442,1998-02-01,19.6,14.7,1021.7,3.6,1368.0,5.3,45.0,22000.0,10000.0,E,27.2,15.8,20.2,6.2,1032.1,1003.0,10.3,0.0,1998,February
443,1998-03-01,22.7,14.0,1021.3,4.1,1440.0,8.93,45.0,22000.0,10000.0,E,35.0,15.6,22.5,5.4,1027.7,1006.2,9.3,1.0,1998,March
444,1998-04-01,19.8,14.5,1017.3,5.1,1488.0,4.46,45.0,22000.0,15000.0,E,29.5,16.3,20.7,7.7,1021.7,1010.0,9.8,1.0,1998,April
445,1998-05-01,20.5,16.9,1015.9,4.1,1524.0,4.19,45.0,22000.0,15000.0,E,24.8,17.4,19.7,8.3,1019.8,1009.5,9.8,1.5,1998,May
446,1998-06-01,23.1,19.2,1016.8,5.1,1410.0,0.06,45.0,22000.0,15000.0,NE,36.9,18.0,30.0,13.3,1020.8,1010.2,8.7,1.0,1998,June
447,1998-07-01,25.7,20.5,1015.1,5.1,1458.0,0.0,45.0,22000.0,15000.0,NE,33.6,21.6,26.0,17.5,1018.8,1008.6,29.8,1.0,1998,July
448,1998-08-01,25.45,21.25,1013.9,5.1,1332.0,0.0,45.0,22000.0,10000.0,NE,35.8,22.6,30.0,17.0,1019.2,1009.7,8.7,0.0,1998,August
449,1998-09-01,24.4,21.0,1015.0,4.1,1428.0,0.01,45.0,22000.0,10000.0,NE,30.4,21.6,25.0,16.0,1021.2,1011.4,8.2,1.0,1998,September
450,1998-10-01,23.5,17.15,1019.5,4.6,1473.0,0.11,45.0,22000.0,10000.0,E,32.8,17.5,22.3,12.0,1025.3,1012.7,10.8,1.0,1998,October
451,1998-11-01,21.2,15.0,1018.55,4.1,1404.0,0.0,45.0,22000.0,10000.0,E,30.0,15.8,21.0,6.5,1025.9,1011.4,8.7,1.0,1998,November
452,1998-12-01,16.9,11.1,1023.1,4.1,1831.0,0.37,45.0,22000.0,10000.0,E,21.6,12.0,15.9,5.2,1031.7,1008.7,13.4,1.0,1998,December
453,1999-01-01,16.2,10.65,1021.3,3.6,992.0,0.86,45.0,22000.0,10000.0,E,26.0,10.4,17.7,5.0,1030.8,1006.5,9.3,0.0,1999,January
454,1999-02-01,16.2,10.5,1021.7,4.1,466.0,0.38,45.0,22000.0,10000.0,ENE,20.5,12.4,15.2,4.0,1032.0,1010.5,11.3,0.0,1999,February
455,1999-03-01,17.7,13.2,1015.6,4.1,454.0,0.39,45.0,22000.0,10000.0,ENE,27.4,14.4,18.8,6.6,1025.3,1006.6,10.8,0.0,1999,March
456,1999-04-01,21.5,15.0,1018.0,4.6,129.0,0.04,45.0,22000.0,10000.0,NNE,29.0,16.2,19.8,8.3,1023.7,1006.4,8.7,0.0,1999,April
457,1999-05-01,22.2,17.25,1015.9,4.1,243.0,0.12,45.0,22000.0,15000.0,NE,31.9,18.1,22.6,10.0,1022.0,1010.8,9.8,0.0,1999,May
458,1999-06-01,23.6,19.4,1016.9,4.1,0.0,0.01,45.0,22000.0,15000.0,NNE,30.0,20.8,23.2,13.7,1021.5,1013.4,8.7,0.0,1999,June
459,1999-07-01,25.5,21.0,1015.1,4.6,0.0,0.0,45.0,22000.0,15000.0,NNE,34.5,21.5,25.3,16.6,1017.9,1009.4,8.7,0.0,1999,July
